brand,milage,fuel_type,transmission,price,horsepower,engine_displacement,age
23,45900,4,27,26000,3.8,291.0,4
34,41500,4,33,65000,3.0,188.0,6
49,48842,4,10,39857,4.0,331.6983232435877,6
14,64000,1,15,36000,6.7,440.0,7
4,27100,4,33,50000,3.0,335.0,6
5,73043,4,27,32999,3.0,300.0,10
49,158000,4,7,14250,4.0,210.0,13
4,63150,4,28,22000,4.0,331.6983232435877,8
49,90625,4,33,9500,2.5,179.0,10
9,41500,4,25,64500,6.2,650.0,8
26,5779,4,16,25925,2.5,331.6983232435877,10
14,6200,4,33,55000,3.5,375.0,2
9,110000,4,7,6000,3.8,200.0,18
5,37000,4,27,50000,3.0,335.0,4
4,70000,4,42,37000,3.0,280.0,10
14,92000,2,42,28000,6.2,385.0,10
5,111000,4,19,15000,3.2,333.0,23
34,95000,4,33,18000,4.0,416.0,13
32,155000,4,15,8250,3.7,273.0,11
4,55000,4,42,27000,3.0,380.0,7
7,125559,4,33,11200,3.6,304.0,19
11,96000,4,19,34900,5.7,355.0,18
21,75000,4,15,12995,4.2,300.0,17
15,36500,4,3,30500,5.3,355.0,1
34,167500,4,21,13500,3.5,302.0,12
9,75466,4,15,33500,5.3,355.0,5
19,127500,4,27,22000,3.8,311.0,9
4,71280,4,27,21000,3.0,333.0,8
14,74500,4,33,31995,3.5,365.0,7
9,20200,4,15,47995,6.2,420.0,5
34,28900,4,21,28900,3.5,268.0,9
4,111773,4,27,13000,2.0,211.0,11
7,129000,4,15,16499,3.6,310.0,10
4,14993,4,27,39000,2.9,444.0,5
34,88000,2,33,19500,3.5,302.0,8
19,105000,5,33,10000,2.4,206.0,9
20,89106,4,42,17500,3.5,295.0,7
29,118000,4,19,3900,1.6,172.0,17
9,75000,4,33,39500,5.3,355.0,3
4,207000,4,19,7100,3.2,250.0,19
19,160000,4,15,18750,3.8,306.0,11
9,1400,4,27,46500,6.2,455.0,2
5,53000,4,42,33500,3.0,320.0,9
9,74000,4,33,7850,3.6,304.0,15
26,22400,4,3,57300,5.0,471.0,2
5,89000,4,33,17500,2.0,240.0,9
17,119900,4,19,4999,2.0,240.0,23
40,1750,4,21,58900,4.0,502.0,2
20,68200,4,33,16750,3.0,300.0,7
19,81500,4,28,13895,2.4,331.6983232435877,3
22,83280,4,28,41899,3.6,331.6983232435877,5
20,153692,4,19,38633,3.5,306.0,19
14,16500,4,3,52900,3.5,375.0,3
32,82900,3,33,17995,3.716927534611586,331.6983232435877,8
40,89000,4,27,49999,3.6,420.0,9
44,29500,4,33,38200,2.0,260.0,16
26,106000,4,33,12000,4.6,301.0,7
7,73846,4,32,26772,3.6,331.6983232435877,5
10,43000,4,9,6500,6.1,425.0,18
14,14361,4,42,26500,3.0,400.0,2
40,13850,4,19,49950,3.8,385.0,14
34,53300,4,21,3000,4.7,335.0,13
34,103000,4,21,49900,6.3,451.0,12
5,126000,4,33,10000,3.0,230.0,13
15,53782,4,33,38900,5.3,355.0,5
41,41800,1,27,53000,3.0,260.0,2
8,19162,4,27,26000,2.0,265.0,5
37,138000,4,39,23000,3.7,350.0,15
25,125000,4,33,26500,3.0,340.0,9
5,15000,4,21,35500,3.0,425.0,6
15,57000,4,33,40000,2.0,228.0,4
34,90400,4,21,28999,3.0,362.0,9
5,15000,5,21,38000,3.0,375.0,3
25,130000,4,33,13500,5.0,375.0,8
1,60000,4,33,24000,3.5,286.0,16
21,150000,4,9,30000,4.0,290.0,23
19,128000,4,19,10200,2.4,201.0,10
34,138050,4,33,15000,4.7,335.0,13
21,115402,4,33,11499,4.2,300.0,19
17,82500,4,36,22000,1.8,143.0,10
4,52105,2,33,17500,2.0,220.0,9
40,117697,4,27,21900,3.6,420.0,9
4,67035,4,27,30499,2.0,220.0,7
5,33060,4,33,27000,2.0,248.0,5
14,191775,2,9,14950,5.4,310.0,15
4,90236,4,33,7900,2.0,211.0,16
5,73000,4,15,18000,2.0,240.0,10
9,89000,4,15,39750,5.3,355.0,6
5,79995,4,27,15000,2.0,200.0,9
17,90000,4,15,30000,3.5,280.0,8
14,71280,4,42,23500,2.7,315.0,8
22,92000,4,39,12500,2.4,150.0,21
14,81000,2,15,34000,6.2,385.0,7
4,125000,4,33,3500,2.0,211.0,13
41,153332,4,27,9000,5.7,395.0,10
41,39960,4,3,31990,5.7,395.0,3
34,13000,4,21,44000,5.5,577.0,2
37,153332,4,9,9000,3.5,287.0,23
34,29500,4,21,41900,5.5,577.0,8
5,126760,4,33,14000,2.0,211.0,9
14,63500,4,33,16500,2.5,181.0,6
5,27654,4,34,47756,3.716927534611586,331.6983232435877,4
41,96000,1,15,34000,6.7,370.0,9
4,170000,4,39,5500,2.7,250.0,19
5,44000,5,27,23999,3.0,382.0,3
14,104000,4,33,9000,2.5,169.0,12
40,30000,4,19,24995,2.9,265.0,10
4,89700,4,15,17999,3.6,321.0,11
26,70780,5,36,33900,3.5,308.0,7
5,44000,4,33,59000,3.0,425.0,7
37,109902,4,33,5500,1.8,122.0,13
40,67000,4,33,20900,4.8,400.0,12
22,142792,4,27,31000,3.6,285.0,8
49,45900,4,27,41900,3.5,295.0,5
49,17500,4,19,47995,2.4,228.0,2
25,1616,5,32,5699,4.4,331.6983232435877,1
37,90601,4,19,17500,3.7,300.0,12
5,89000,4,27,21000,3.0,300.0,8
1,105000,4,19,21900,3.5,286.0,13
9,49105,4,16,30750,3.6,331.6983232435877,7
5,55000,4,27,38000,3.0,300.0,6
9,10300,4,39,29900,3.6,335.0,2
46,143346,4,36,3000,2.0,152.0,12
40,49000,4,19,60000,3.6,320.0,13
41,144000,4,15,18400,3.6,280.0,8
5,25918,4,42,29000,2.0,228.0,3
32,33362,4,19,17599,1.8,178.0,19
49,70500,4,33,34500,3.5,268.0,8
4,74000,4,21,24000,2.0,252.0,9
34,41500,1,33,32999,3.0,188.0,6
36,151544,4,33,16490,3.8,260.0,17
41,54800,4,27,35500,5.7,395.0,5
9,95000,2,33,32000,5.3,355.0,6
14,81000,4,3,38500,3.5,375.0,4
4,123256,4,19,15999,2.5,360.0,9
34,2000,4,42,55000,2.0,382.0,3
40,989,4,27,33490,4.8,550.0,8
34,13000,5,21,48000,2.0,188.0,2
15,55018,4,31,29500,1.5,170.0,4
37,163000,4,33,16499,2.5,182.0,10
19,136991,4,15,11000,2.4,198.0,11
17,190640,4,33,17999,1.8,140.0,12
14,94634,2,15,37995,6.2,385.0,7
14,149000,4,42,9999,4.6,292.0,17
14,96000,4,11,7500,4.6,260.0,23
34,45000,4,21,38000,4.7,402.0,9
15,76296,4,15,24500,2.4,182.0,8
51,70582,4,28,30990,2.0,331.6983232435877,8
14,109330,4,15,10750,2.0,160.0,8
1,137790,4,19,14990,2.0,201.0,16
5,22700,6,33,46900,2.0,247.0,2
34,49872,4,21,55000,6.3,518.0,13
41,12466,4,28,47645,5.7,331.6983232435877,2
14,153843,4,33,7700,5.4,300.0,17
40,31500,4,33,44900,3.6,440.0,7
23,87842,5,35,18688,2.0,331.6983232435877,7
34,45791,4,33,59500,4.0,463.0,5
4,124747,4,42,5000,3.2,250.0,18
49,103500,4,33,15000,4.0,270.0,10
9,64500,4,33,16500,6.0,345.0,16
5,199000,4,11,7500,2.5,184.0,19
4,38200,2,42,37700,2.0,220.0,5
34,199000,4,21,11000,3.5,268.0,15
34,46100,4,33,29500,3.0,329.0,7
4,26500,4,27,38000,3.0,354.0,7
46,129858,4,19,21500,2.0,200.0,11
5,106000,4,42,19500,4.4,560.0,9
4,87500,4,33,20000,2.0,211.0,11
4,70000,4,33,24900,2.0,211.0,11
34,51850,4,31,46900,3.0,385.0,5
5,25793,4,28,43499,2.0,331.6983232435877,3
34,150000,4,42,10999,5.0,302.0,17
34,138050,4,21,36000,4.7,335.0,13
9,76000,4,33,12000,5.7,340.0,26
4,71964,4,42,29995,3.0,340.0,7
20,102750,4,21,10900,5.6,400.0,10
34,19324,4,21,44600,5.5,577.0,8
22,80500,4,42,27000,3.6,285.0,11
14,95000,2,15,16995,5.0,395.0,8
25,70500,4,42,31500,3.0,380.0,5
5,40000,4,42,48000,3.0,335.0,5
5,31350,4,42,60500,3.0,425.0,6
34,231500,4,21,3550,3.5,268.0,16
5,74500,4,19,28995,3.2,333.0,21
14,35921,4,4,32471,2.7,331.6983232435877,3
48,46897,4,33,52000,3.716927534611586,557.0,3
9,79500,4,15,35900,5.3,355.0,7
5,86500,4,33,17800,3.0,300.0,15
14,133255,4,9,15000,6.8,310.0,23
37,152270,4,33,6700,3.5,255.0,17
40,97700,4,42,10995,3.6,300.0,14
4,55564,1,27,13500,3.0,240.0,10
23,51300,4,33,23900,2.4,185.0,5
26,64000,4,15,44900,4.6,301.0,6
51,63398,6,33,22000,2.0,400.0,8
5,190395,4,11,15500,2.5,184.0,19
21,35550,4,42,36995,2.0,247.0,5
15,52000,4,3,42000,6.2,420.0,3
5,72639,4,33,14500,2.0,248.0,7
4,151896,4,27,3500,2.0,211.0,13
2,90000,4,27,24850,2.0,280.0,7
34,67350,4,33,18700,2.0,241.0,7
26,104000,4,15,19500,2.5,204.0,12
4,98413,4,19,22000,3.0,333.0,10
5,28000,4,27,34900,3.0,300.0,4
34,106000,4,31,57000,3.0,362.0,9
5,120000,4,33,14000,4.4,400.0,11
4,16983,4,34,52999,2.0,331.6983232435877,2
9,74600,4,4,27875,5.3,331.6983232435877,6
27,114000,4,33,9950,5.4,300.0,13
22,146000,4,33,7599,4.0,190.0,19
17,10339,4,19,20000,2.0,240.0,10
34,127500,4,21,12000,4.7,429.0,10
32,19319,4,16,28495,2.5,331.6983232435877,4
9,28000,4,3,37000,5.3,355.0,3
49,35000,4,33,28000,5.7,381.0,8
22,17000,4,9,25500,3.6,285.0,7
40,95170,3,42,4200,3.716927534611586,331.6983232435877,17
5,60000,4,19,25000,3.2,333.0,23
14,44460,4,3,32100,3.5,375.0,4
14,194454,4,33,29500,2.5,169.0,9
8,150000,4,33,36000,6.2,420.0,8
4,10071,5,34,24899,3.716927534611586,331.6983232435877,2
4,71280,4,33,20500,3.0,333.0,13
37,148000,4,33,9900,5.6,317.0,13
14,65000,4,33,30599,3.5,375.0,6
4,29500,5,33,38000,2.0,261.0,3
37,65000,4,33,22800,5.6,375.0,10
4,70500,4,33,26000,3.0,333.0,6
9,139000,4,15,23800,2.4,169.0,11
20,167506,4,42,65000,3.0,400.0,6
14,248000,2,33,8300,5.4,255.0,14
49,162000,4,33,13000,3.3,210.0,17
21,249083,4,33,5000,4.0,290.0,24
5,135000,4,27,9999,3.0,300.0,13
5,85760,4,27,19995,3.0,300.0,8
5,26000,4,27,54500,3.0,503.0,3
14,25000,4,3,54000,2.7,325.0,6
40,86121,4,21,15499,3.0,340.0,7
50,63496,4,19,16500,1.8,170.0,7
34,174000,4,21,15499,4.7,335.0,12
22,67499,4,33,27500,3.6,285.0,8
49,40000,5,36,12500,2.5,200.0,9
5,39000,4,42,55000,3.0,425.0,7
17,113294,4,39,13500,1.8,140.0,11
22,128000,4,11,28900,3.6,285.0,7
8,59459,4,33,34999,3.6,304.0,8
9,133300,4,33,3000,1.4,153.0,16
14,73500,4,3,29995,3.5,375.0,6
14,15000,4,3,50000,3.5,450.0,2
37,96600,4,33,17000,4.0,261.0,12
14,162000,5,33,15500,2.5,191.0,11
5,41906,4,42,46000,4.4,445.0,5
9,19200,4,19,41500,6.2,455.0,5
22,30630,4,28,28535,3.6,331.6983232435877,2
45,96800,4,19,33900,2.5,179.0,10
5,9400,4,27,31999,3.0,300.0,10
46,159890,4,33,12000,2.5,170.0,9
26,151896,4,33,11500,3.3,225.0,9
22,99000,4,15,5000,2.4,172.0,14
14,33655,4,3,47800,3.5,450.0,4
22,132600,4,9,15000,3.6,285.0,10
4,63000,4,42,15000,2.0,220.0,6
15,36526,4,33,47000,6.2,420.0,6
5,45241,4,33,54500,3.0,335.0,4
14,101000,4,33,16000,3.5,365.0,11
14,80200,2,33,38500,6.2,385.0,5
22,86250,4,9,22000,3.6,285.0,8
4,96800,4,27,13750,2.0,211.0,12
49,178416,3,33,2500,3.716927534611586,331.6983232435877,30
4,45843,4,42,20999,2.0,220.0,6
17,94650,4,15,18500,3.5,265.0,14
1,16500,4,27,42000,2.4,201.0,2
5,110000,4,33,10900,3.0,300.0,13
14,147834,4,16,31871,2.0,331.6983232435877,4
34,95428,4,21,18500,4.7,402.0,11
22,94144,3,33,10600,3.716927534611586,331.6983232435877,30
17,134000,4,33,10500,3.5,240.0,18
49,162000,4,33,15000,3.3,210.0,16
5,52694,4,27,49999,3.0,300.0,6
40,71280,4,33,14000,3.6,310.0,8
5,27000,5,27,24700,3.0,335.0,4
14,83700,4,33,15500,2.5,175.0,10
22,122945,4,11,13900,4.0,190.0,19
37,135000,4,36,11999,3.5,284.0,14
9,125559,4,33,3950,3.8,200.0,16
26,82000,4,33,28000,4.7,230.0,25
4,23827,4,33,52999,2.0,248.0,5
4,16400,4,33,38000,2.0,292.0,6
11,232492,4,7,2900,3.7,210.0,19
9,15000,4,27,29995,6.2,455.0,3
34,29500,4,21,38900,3.5,302.0,6
18,120000,4,7,9250,3.7,242.0,17
4,22372,2,28,45480,2.0,331.6983232435877,5
5,3000,4,27,49500,3.0,503.0,2
25,63295,4,42,27000,3.0,340.0,6
37,125500,4,36,14000,3.5,265.0,14
5,95426,4,7,7000,3.0,230.0,27
34,76850,4,42,37000,4.6,429.0,9
34,249083,1,33,33999,3.0,331.6983232435877,20
14,112000,2,33,19500,2.5,169.0,8
4,119500,4,21,17000,3.0,333.0,10
5,79950,4,9,11990,2.5,184.0,19
25,29000,4,33,34600,3.0,340.0,4
5,96238,4,27,12468,4.4,555.0,12
4,125000,2,33,15600,3.0,240.0,11
51,99700,4,15,12999,3.2,235.0,13
14,32000,1,15,52500,6.7,450.0,5
4,23823,4,32,52999,3.0,331.6983232435877,4
20,94000,4,19,12500,3.5,280.0,12
14,58700,4,3,45999,3.5,375.0,5
34,17340,4,33,29000,2.0,208.0,8
5,39000,4,42,49990,3.0,453.0,7
8,24114,4,28,35113,3.6,331.6983232435877,3
5,92500,4,33,12000,1.8,180.0,20
34,17994,5,42,42900,3.0,429.0,6
21,39000,4,27,48500,5.0,550.0,6
5,92008,4,15,16999,3.0,300.0,12
49,89400,4,33,32000,5.7,381.0,8
9,113000,4,33,10900,3.6,312.0,17
9,244000,2,33,16900,5.3,320.0,18
34,33548,4,31,42599,3.0,385.0,6
44,94291,4,11,10000,2.0,260.0,16
8,66500,4,33,31000,3.6,310.0,3
46,77800,4,33,12500,2.5,173.0,10
17,138000,4,33,12449,2.4,160.0,20
11,95000,4,27,17900,5.7,370.0,9
9,79635,4,19,24995,6.2,455.0,8
34,41500,4,31,41000,2.0,255.0,3
34,30000,4,42,52500,3.0,429.0,5
34,71962,4,33,65000,4.0,463.0,6
4,108000,4,27,25500,3.0,310.0,9
49,61454,4,33,26500,3.5,270.0,9
5,43000,4,27,50000,3.0,335.0,6
17,185963,4,33,5100,2.0,210.0,16
5,43000,4,19,53000,3.0,425.0,6
5,65000,4,27,32990,3.0,335.0,6
17,134000,4,33,10500,3.5,248.0,12
50,49400,4,15,20900,2.0,174.0,6
34,103000,4,21,12000,3.5,268.0,13
9,53500,4,42,41000,6.2,455.0,7
22,59692,4,27,34500,3.6,285.0,5
40,65000,4,21,47000,3.8,400.0,11
40,60000,4,42,27500,3.0,340.0,8
5,90200,4,9,9499,2.5,170.0,24
5,171000,4,42,11500,3.0,215.0,20
5,70582,4,27,27000,3.0,300.0,5
30,70000,4,33,14000,4.2,405.0,13
32,78700,4,33,17599,2.5,187.0,5
40,72329,4,21,44950,3.0,340.0,9
9,176691,1,33,16800,6.6,397.0,24
34,51808,4,21,59980,5.5,577.0,9
40,45900,4,21,46999,3.0,340.0,8
14,67500,4,3,29990,3.5,375.0,5
22,9111,4,28,36990,2.0,331.6983232435877,3
26,154000,4,33,13000,4.7,270.0,19
5,120000,4,33,15000,3.0,300.0,10
4,39000,4,27,26600,3.0,354.0,9
25,37000,4,27,31000,2.0,246.0,4
32,89907,4,16,21590,2.5,331.6983232435877,7
5,28000,4,42,44990,4.4,445.0,2
23,95570,4,33,12980,2.0,147.0,9
5,132000,4,33,5500,3.0,230.0,15
46,125500,4,39,8750,2.5,170.0,20
26,153350,4,15,3000,3.5,272.0,15
40,126000,4,21,10999,3.8,400.0,10
5,122000,4,19,16000,3.2,333.0,23
21,69000,4,42,36500,5.0,550.0,4
9,145000,4,33,20000,5.7,350.0,18
8,66500,4,15,27950,6.2,400.0,17
34,4590,1,33,64000,3.0,188.0,2
14,16919,4,3,51500,3.5,375.0,3
9,202,4,42,47500,5.5,670.0,9
5,46000,4,33,23300,2.0,228.0,4
14,140450,4,33,8500,2.0,136.0,8
4,34300,5,27,30000,3.0,335.0,5
15,65212,4,32,43550,3.6,331.6983232435877,4
37,137483,4,36,5500,1.6,188.0,13
5,25000,4,27,48000,3.0,335.0,3
40,39000,4,21,38000,3.8,400.0,11
1,57500,4,33,29500,3.5,290.0,9
23,53500,4,33,19750,2.0,146.0,5
9,75151,4,3,45000,6.2,455.0,2
4,77000,4,21,19995,2.0,211.0,12
49,112630,4,33,30000,4.7,282.0,19
25,35048,4,42,39999,4.4,523.0,1
26,152000,4,33,12995,4.7,263.0,17
6,138000,4,15,26500,6.0,552.0,17
20,63496,4,33,32850,3.7,325.0,9
14,13828,4,19,59000,5.0,460.0,5
39,141209,4,9,11000,2.4,180.0,19
14,57000,4,3,37500,3.5,375.0,4
22,52000,5,27,29000,3.6,285.0,3
22,59500,2,33,15900,2.4,180.0,7
39,149437,4,7,7500,3.8,200.0,26
5,70780,4,27,29995,3.0,300.0,8
37,147191,4,33,7000,3.5,265.0,14
19,62500,4,42,16000,3.8,348.0,9
49,163500,2,15,15000,5.7,381.0,12
29,2750,4,42,47500,1.6,181.0,2
51,54500,4,27,35000,2.0,316.0,11
5,118000,4,19,10900,3.0,300.0,15
4,111000,4,42,15400,3.0,333.0,11
9,89150,2,33,37050,5.3,295.0,18
34,30900,4,31,45900,3.0,362.0,7
26,52100,4,15,27450,4.6,301.0,7
22,13000,5,27,48000,3.6,285.0,2
15,68749,4,33,35000,5.3,355.0,6
5,83000,4,39,33000,4.0,414.0,15
26,76465,4,33,19395,2.0,235.0,9
19,153692,4,33,9800,2.7,173.0,15
4,22000,5,27,55460,3.0,429.0,2
43,41000,4,33,63500,6.6,563.0,8
8,95570,2,15,22000,6.2,403.0,8
14,107000,4,15,14000,5.0,412.0,11
49,5020,4,33,32900,3.5,278.0,2
34,59600,4,33,42500,2.0,241.0,6
46,46452,4,15,20800,2.0,200.0,11
22,58500,4,27,38000,3.6,285.0,5
46,90200,4,11,12000,2.0,227.0,17
5,87000,4,27,24900,3.0,300.0,11
5,59000,4,27,25000,3.0,300.0,8
11,68816,4,27,39750,3.6,295.0,6
25,58060,4,27,29500,3.0,340.0,7
8,108130,4,15,33900,3.6,318.0,8
39,160900,4,7,15500,5.7,300.0,15
8,124000,4,27,24850,6.2,420.0,7
49,90000,4,15,36995,5.7,381.0,13
5,60000,4,42,24950,4.4,445.0,8
5,69764,4,19,11900,3.0,300.0,11
22,13000,4,33,34000,3.6,285.0,2
40,98413,4,42,28500,4.8,420.0,11
40,42596,4,42,62000,2.9,440.0,7
25,101800,2,27,36500,5.0,510.0,7
15,80124,4,33,16500,5.3,355.0,11
34,111300,4,15,13500,3.5,268.0,10
14,36821,4,34,41999,2.7,331.6983232435877,3
9,49000,4,33,61500,6.2,490.0,3
4,171000,4,19,15000,4.2,400.0,19
8,225000,4,27,36000,3.6,321.0,5
49,81323,4,27,36727,3.5,295.0,6
27,1850,5,27,59000,2.5,266.0,11
8,104000,4,15,10500,3.6,304.0,8
19,104994,5,33,12500,2.4,199.0,11
40,138000,4,42,10995,3.2,280.0,17
5,72000,4,42,17999,4.4,400.0,11
14,19162,4,3,38500,2.7,315.0,3
34,80124,4,21,20500,3.5,302.0,10
5,76400,4,27,19900,3.0,300.0,12
29,24280,4,15,32000,2.0,228.0,6
34,87842,4,32,14699,2.0,331.6983232435877,7
25,64800,4,27,59500,5.0,550.0,8
9,6090,4,31,46900,3.6,310.0,2
25,13000,5,33,24900,3.0,395.0,2
4,99982,4,15,11995,2.0,265.0,12
14,82000,4,3,32999,3.5,375.0,8
15,92031,4,33,30000,5.3,355.0,8
1,116000,4,33,6000,2.4,206.0,17
21,38000,4,27,54500,5.0,550.0,6
14,75200,2,15,22000,6.2,385.0,8
5,139000,4,27,26500,3.0,300.0,6
40,61600,4,21,40250,3.4,330.0,8
18,101750,4,33,16900,3.7,239.0,17
50,98000,4,19,22999,2.0,210.0,19
5,61000,4,19,21000,3.0,335.0,7
5,39250,4,27,26900,3.0,230.0,11
8,113395,2,15,12995,6.2,403.0,11
21,102000,4,33,36500,2.0,247.0,6
27,123200,4,15,12449,2.0,240.0,10
5,122141,4,33,15500,4.8,360.0,11
9,12000,4,27,48000,6.2,490.0,2
22,99500,4,27,36000,3.6,285.0,8
4,28000,4,33,31000,2.0,252.0,2
20,100564,4,22,30510,5.6,331.6983232435877,6
41,147834,4,28,26545,5.7,331.6983232435877,5
17,119500,4,36,30000,2.4,185.0,5
14,105674,4,33,44000,3.5,375.0,4
46,15000,4,36,29998,2.0,152.0,2
11,134000,4,33,11000,3.7,210.0,13
1,69750,4,15,15999,3.5,280.0,11
14,52000,4,3,55000,2.7,315.0,3
41,23292,4,27,40250,5.7,395.0,3
9,49000,4,33,22500,5.3,355.0,4
34,32000,4,21,34250,2.0,208.0,6
14,25000,2,15,65000,6.2,385.0,8
15,96000,4,15,19900,3.6,281.0,8
14,186268,2,15,14000,3.0,240.0,11
37,74000,4,19,9000,3.5,287.0,16
26,170000,4,15,6250,3.5,295.0,15
40,28500,4,42,60500,3.0,420.0,6
46,152000,4,33,11999,2.5,173.0,9
14,38514,4,27,28500,3.5,375.0,6
8,160249,2,33,17995,6.2,403.0,12
22,47500,4,27,31000,3.6,293.0,2
8,104000,2,33,19500,6.0,360.0,9
34,69431,4,33,15995,3.5,302.0,11
9,53433,2,15,35500,5.3,355.0,6
26,112000,4,33,14599,4.6,380.0,8
51,22500,4,33,29000,2.0,330.0,5
25,5718,4,34,24590,3.716927534611586,331.6983232435877,7
15,95450,4,27,31000,5.3,355.0,8
49,162000,4,33,6300,4.7,273.0,17
5,78414,4,21,28750,4.8,420.0,15
4,126760,4,42,18500,2.0,211.0,13
4,98400,4,33,24999,3.0,333.0,10
22,54500,4,33,32850,3.6,285.0,4
50,116000,4,19,14000,2.0,292.0,11
46,103748,4,33,8500,2.5,173.0,10
17,167506,4,33,5500,1.8,140.0,12
9,194000,4,15,9750,1.4,138.0,12
41,56654,4,27,29995,5.7,395.0,6
43,79500,4,33,40599,6.6,563.0,8
14,51850,4,42,28500,3.5,400.0,6
26,144000,4,33,18000,4.6,301.0,8
14,69000,4,33,22000,4.6,315.0,14
7,102665,4,15,25900,3.6,288.0,10
11,78110,4,27,20999,5.7,372.0,6
8,84000,4,15,16499,2.0,265.0,12
40,145000,4,19,59200,3.8,355.0,17
49,69641,5,36,32999,3.5,306.0,5
34,32000,4,33,38000,2.0,241.0,6
22,43000,4,9,22500,3.6,285.0,11
40,18494,4,42,58900,3.6,310.0,6
5,86000,4,33,15000,3.0,300.0,11
1,97700,4,42,10995,3.7,300.0,14
34,25000,4,42,61000,4.0,503.0,7
9,118000,4,33,3600,3.5,220.0,19
36,62930,4,15,21500,3.8,260.0,16
49,222600,4,33,30500,3.5,278.0,4
11,41050,4,42,32500,5.7,370.0,10
15,102260,4,33,47214,5.3,355.0,8
5,61000,4,19,34900,3.0,335.0,6
51,97615,4,15,13850,3.0,281.0,15
46,113000,4,36,4500,2.0,148.0,11
1,20750,4,15,16500,3.7,300.0,13
22,49924,4,27,44000,3.6,293.0,6
9,177000,4,15,9950,3.6,304.0,13
14,81000,4,15,29500,3.5,365.0,8
14,235000,4,3,35500,3.5,375.0,4
21,60000,4,27,37000,5.0,550.0,6
15,23400,4,33,31950,6.2,420.0,5
5,77000,4,42,26999,2.0,240.0,6
34,77300,4,21,16500,3.5,302.0,10
50,47144,4,19,30000,2.0,292.0,8
18,106000,4,33,19500,3.7,242.0,17
14,177000,1,15,20000,6.7,440.0,9
22,78000,4,15,23500,3.6,285.0,11
9,74000,4,33,32000,3.6,335.0,9
8,135000,4,33,14000,3.6,318.0,12
19,70000,4,33,19900,3.8,344.0,11
41,10458,4,28,42886,5.7,331.6983232435877,4
8,44500,4,31,28900,2.0,237.0,5
26,106700,4,15,17500,3.5,270.0,11
14,85000,1,15,28900,6.7,440.0,9
4,44000,4,27,39000,3.0,354.0,5
5,4100,4,27,53000,3.0,335.0,4
27,96680,4,15,22000,2.0,245.0,8
34,123112,4,42,28000,5.5,382.0,17
9,51984,4,27,51700,6.2,460.0,5
49,51000,4,15,38500,5.7,381.0,6
5,142215,4,33,9750,4.4,400.0,17
15,231500,4,33,4900,5.3,355.0,14
22,154860,4,7,9995,3.8,202.0,16
9,63750,4,3,60995,5.3,355.0,3
5,59338,4,27,33000,3.0,300.0,5
34,52500,4,31,36000,2.0,241.0,7
5,98500,4,27,26900,3.0,335.0,5
49,163019,4,33,8900,2.5,179.0,11
50,59700,4,19,20900,2.0,200.0,7
5,39250,4,27,29000,2.0,240.0,8
4,122348,4,33,9000,2.0,211.0,17
14,190321,1,9,9900,6.4,350.0,16
5,14750,5,27,56900,3.0,335.0,2
40,64500,4,19,6399,2.9,255.0,14
27,130000,4,15,11000,5.4,300.0,20
48,568,4,21,45000,3.716927534611586,425.0,4
5,106000,4,27,49000,4.4,445.0,9
5,18651,4,42,13999,4.4,560.0,11
5,74000,4,42,32000,4.4,445.0,9
5,542,4,27,53499,2.0,228.0,1
5,25500,4,42,55000,4.4,560.0,9
23,56300,4,27,32500,3.3,365.0,7
9,500,4,3,26990,5.3,355.0,3
9,139000,4,7,4200,2.4,169.0,15
25,56842,4,33,65000,5.0,510.0,8
5,60000,4,27,31000,4.4,445.0,11
5,15698,4,42,29600,5.0,420.0,17
9,66200,4,15,8500,6.2,426.0,14
34,80300,4,42,20848,2.0,241.0,9
14,7500,4,33,45000,3.5,365.0,6
34,88000,4,31,24000,2.0,248.0,7
46,129858,4,15,13500,2.0,200.0,11
29,137600,4,33,6880,1.6,172.0,17
14,11500,4,3,22500,2.7,315.0,2
40,67522,4,19,59500,3.6,420.0,11
41,44000,4,27,46599,6.2,702.0,3
34,40000,4,31,65000,4.0,469.0,7
7,68653,4,15,18950,3.6,288.0,6
5,79422,4,33,22500,3.0,300.0,8
20,151600,4,19,11999,3.5,280.0,19
11,152068,4,33,6999,3.7,210.0,17
19,26600,4,42,33500,5.0,429.0,9
40,43500,4,21,22500,3.4,350.0,8
25,40200,4,33,36900,5.0,375.0,5
20,45000,4,21,16500,3.7,325.0,7
49,55000,5,33,34000,3.5,306.0,5
14,156856,4,33,12400,3.5,310.0,13
51,143390,4,15,8400,3.2,235.0,16
5,45277,4,28,21995,2.0,331.6983232435877,8
20,54000,4,33,36500,3.0,400.0,4
49,153818,4,39,5000,1.5,106.0,12
9,45617,4,33,51000,5.3,355.0,6
14,93400,1,15,31000,6.7,440.0,7
34,71962,4,33,36500,4.0,463.0,5
34,73500,4,21,35000,3.0,362.0,7
25,99915,4,42,23000,3.0,340.0,8
20,71097,4,36,15999,3.5,295.0,6
37,167000,4,33,10300,4.0,261.0,16
4,52500,4,42,29600,2.0,252.0,6
1,56778,5,21,41899,3.716927534611586,321.0,5
15,110000,4,33,34999,5.3,355.0,7
5,57500,4,19,34000,4.0,414.0,16
34,75073,2,15,21500,3.5,302.0,10
9,76000,4,33,18000,4.8,285.0,8
29,63500,4,11,10500,1.6,181.0,17
34,130000,4,33,22000,4.6,429.0,11
